# Single SKU Max Power Table (unit is 1 dBm)                                                       
# 2.4G Channel CCK    OFDM        VHT20          VHT40          TxStreamCapability_Delta   TxSpatialStream_Delta                   
Band: 2.4G CCK_1M CCK_2M CCK_5.5M CCK_11M OFDM_6M OFDM_9M OFDM_12M OFDM_18M OFDM_24M OFDM_36M OFDM_48M OFDM_54M VHT20_MCS0 VHT20_MCS1 VHT20_MCS2 VHT20_MCS3 VHT20_MCS4 VHT20_MCS5 VHT20_MCS6 VHT20_MCS7 VHT20_MCS8 VHT20_MCS9 VHT40_MCS0 VHT40_MCS1 VHT40_MCS2 VHT40_MCS3 VHT40_MCS4 VHT40_MCS5 VHT40_MCS6 VHT40_MCS7 VHT40_MCS8 VHT40_MCS9 Txstream_3T Txstream_2T Txstream_1T Txstream_1SS Txstream_2SS Txstream_3SS Txstream_4SS                
Ch1 22  21  21  21  20  18 18 21 21  21  19  17 14 14 21 19  18  19  17 16 16 0 0 0 0 0 0 0                
Ch2 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 20  19  19  17 16 16 0 0 0 0 0 0 0                
Ch3 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch4 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch5 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch6 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch7 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch8 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch9 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch10 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch11 22  21  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch12 22  22  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch13 22  23  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
Ch14 22  23  21  21  20  18 18 21 21  21  19  17 16 16 21 21  20  19  17 16 16 0 0 0 0 0 0 0                
                                                       
# 5G Channel OFDM        VHT20          VHT40          VHT80          VHT160          Txstream_Delta   TxSpatialStream_Delta   
Band: 5G OFDM_6M OFDM_9M OFDM_12M OFDM_18M OFDM_24M OFDM_36M OFDM_48M OFDM_54M VHT20_MCS0 VHT20_MCS1 VHT20_MCS2 VHT20_MCS3 VHT20_MCS4 VHT20_MCS5 VHT20_MCS6 VHT20_MCS7 VHT20_MCS8 VHT20_MCS9 VHT40_MCS0 VHT40_MCS1 VHT40_MCS2 VHT40_MCS3 VHT40_MCS4 VHT40_MCS5 VHT40_MCS6 VHT40_MCS7 VHT40_MCS8 VHT40_MCS9 VHT80_MCS0 VHT80_MCS1 VHT80_MCS2 VHT80_MCS3 VHT80_MCS4 VHT80_MCS5 VHT80_MCS6 VHT80_MCS7 VHT80_MCS8 VHT80_MCS9 VHT160_MCS0 VHT160_MCS1 VHT160_MCS2 VHT160_MCS3 VHT160_MCS4 VHT160_MCS5 VHT160_MCS6 VHT160_MCS7 VHT160_MCS8 VHT160_MCS9 Txstream_3T Txstream_2T Txstream_1T Txstream_1SS Txstream_2SS Txstream_3SS Txstream_4SS
Ch184 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch188 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch192 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch196 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch8 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch12 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch16 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch36 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch38 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch40 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch42 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch44 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch48 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch52 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch56 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch60 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch64 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch68 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch72 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch76 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch80 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
Ch84 23  22  22  19 18 23 22  22  21  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 23 22  22  22  18 18 18 0 0 0 0 0 0 0
