# 5G Channel OFDM        VHT20          VHT40          VHT80          VHT160          Txstream_Delta   TxSpatialStream_Delta   
Band: 5G OFDM_6M OFDM_9M OFDM_12M OFDM_18M OFDM_24M OFDM_36M OFDM_48M OFDM_54M VHT20_MCS0 VHT20_MCS1 VHT20_MCS2 VHT20_MCS3 VHT20_MCS4 VHT20_MCS5 VHT20_MCS6 VHT20_MCS7 VHT20_MCS8 VHT20_MCS9 VHT40_MCS0 VHT40_MCS1 VHT40_MCS2 VHT40_MCS3 VHT40_MCS4 VHT40_MCS5 VHT40_MCS6 VHT40_MCS7 VHT40_MCS8 VHT40_MCS9 VHT80_MCS0 VHT80_MCS1 VHT80_MCS2 VHT80_MCS3 VHT80_MCS4 VHT80_MCS5 VHT80_MCS6 VHT80_MCS7 VHT80_MCS8 VHT80_MCS9 VHT160_MCS0 VHT160_MCS1 VHT160_MCS2 VHT160_MCS3 VHT160_MCS4 VHT160_MCS5 VHT160_MCS6 VHT160_MCS7 VHT160_MCS8 VHT160_MCS9 Txstream_3T Txstream_2T Txstream_1T Txstream_1SS Txstream_2SS Txstream_3SS Txstream_4SS
Ch88 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch92 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch96 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch100 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch104 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch108 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch112 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch116 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch120 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch124 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch128 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch132 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch136 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch140 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch144 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch149 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch153 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch155 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch157 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch159 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch161 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch165 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch169 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch173 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch177 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
Ch181 11  11  11  11 11 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 12 12  12  12  12 12 12 0 0 0 0 0 0 0
